FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),under5,5to9,10to14,15to17,18to24,25to34,35to44,45to54,55to64,65to74,75to84,plus85,totalPop,white,black,nativeAm,asian,pacIsl,other,twomore,employed,unemployed,medhhinc,gini
3.10801E+11,"Gardena city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Gardena city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,5.99,5.75,6.01,3.77,8.46,13.23,13.65,14.38,12.9,7.7,5.14,3.02,59898,22.24,24.85,0.32,25.11,0.95,22.75,3.79,91.71,8.29,50137,0.4439
3.10801E+11,"Glendale city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Glendale city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,5.29,4.76,4.92,3.02,7.95,15.49,14.26,14.09,13.85,8.47,5.38,2.52,197895,72.14,1.55,0.29,16.32,0.07,6.06,3.57,90.84,9.16,56069,0.4944
3.10801E+11,"Irvine city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Irvine city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,6.11,6.34,6.16,3.55,13.15,15.49,15.45,14.06,9.44,6.14,2.94,1.16,246992,48.81,2.14,0.12,41.18,0.16,2.66,4.93,93.75,6.25,93823,0.4656
3.10801E+11,"Long Beach city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Long Beach city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,7.13,6.53,6.12,4.3,10.96,16.24,13.99,13.73,10.63,6.27,2.81,1.31,469793,53.12,13.04,1.19,13.04,0.94,13.17,5.49,90.57,9.43,55151,0.4726
3.10801E+11,"Los Angeles city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Los Angeles city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,6.3,5.92,5.79,3.6,10.9,17.43,14.56,13.26,10.75,6.33,3.49,1.66,3918872,52.44,9.01,0.68,11.56,0.17,22.58,3.56,90.8,9.2,51538,0.5322
3.10801E+11,"Monterey Park city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Monterey Park city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,4.55,4.52,5.21,2.94,7.52,13.71,13.01,14.25,14.56,9.21,7.19,3.31,61001,15.22,0.42,0.65,65.17,0.47,15.61,2.46,92.48,7.52,54008,0.4824
3.10801E+11,"Newport Beach city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Newport Beach city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,3.9,4.38,5.92,3.43,7.06,13.07,11.49,14.97,14.96,11.84,5.75,3.25,86813,84.87,0.6,0.21,7.73,0.19,2.98,3.43,94.58,5.42,115845,0.5472
3.10801E+11,"Orange city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Orange city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,6.36,5.57,6.24,3.92,12.59,15.17,13.43,14.4,10.81,6.57,3.34,1.6,139919,70.09,1.52,0.53,11.17,0.25,13.4,3.04,92.71,7.29,79192,0.4344
3.10801E+11,"Pasadena city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Pasadena city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,5.94,4.87,4.91,2.74,8.83,18.49,14.38,12.52,11.99,8.04,4.87,2.43,140268,55.69,10.72,0.29,16.11,0.19,12.97,4.03,92.92,7.08,73029,0.5132
3.10801E+11,"Santa Ana city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Santa Ana city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,7.77,7.99,7.69,4.72,12.16,16.53,14.38,12.33,8.55,4.54,2.36,0.98,333605,47.86,1.02,0.6,11.04,0.25,37.52,1.7,92.86,7.14,54062,0.4153
3.10801E+11,"Santa Monica city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Santa Monica city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,4.39,3.71,3.5,2.43,7,20.68,15.44,14.35,12.35,8.74,5,2.42,92247,77.99,4.07,0.48,10.03,0.1,2.46,4.89,91.69,8.31,82123,0.5267
3.10801E+11,"Torrance city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Torrance city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,5.41,5.63,5.9,3.83,8.3,11.72,13.74,16.16,12.91,8.29,5.11,3,147307,50.45,2.58,0.42,34.33,0.53,5.07,6.62,93.61,6.39,80862,0.4372
3.10801E+11,"Tustin city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area","Tustin city, California (part); Los Angeles-Long Beach-Anaheim, Los Angeles-Long Beach-Anaheim",ca,7.47,6.41,7.28,4.32,9.05,16.75,15.5,13.7,9.97,5.31,2.94,1.28,79396,43.06,2.42,0.53,22.36,0.41,26.45,4.77,93.19,6.81,70822,0.4414
3.11402E+11,"Louisville/Jefferson County metro government (balance), KY; Louisville/Jefferson County, KY-IN Metro Area","Louisville/Jefferson County metro government (balance), Kentucky (part); Louisville/Jefferson County, Louisville/Jefferson County",ky,6.55,6.18,6.42,3.77,9.39,14.62,12.57,13.68,13.06,7.63,4.19,1.93,611573,70.88,22.88,0.12,2.43,0.06,0.58,3.06,92.11,7.89,46881,0.4847
3.11805E+11,"Lubbock city, TX; Lubbock, TX Metro Area","Lubbock city, Texas (part); Lubbock, Lubbock",tx,6.89,6.8,6.19,3.57,19.28,15.12,10.78,10.27,9.62,6.05,3.88,1.55,244507,78.71,7.88,0.86,2.37,0.09,7.03,3.05,94.56,5.44,45499,0.4798
3.12203E+11,"Ludington city, MI; Ludington, MI Micro Area","Ludington city, Michigan (part); Ludington, Ludington",mi,3.83,8.46,5.55,3.18,8.33,11.64,10.36,12.94,14.12,8.76,9.04,3.79,8051,95.11,1.06,1.07,0.6,0,0.45,1.73,85.77,14.23,35972,0.498
3.12605E+11,"Lufkin city, TX; Lufkin, TX Micro Area","Lufkin city, Texas (part); Lufkin, Lufkin",tx,7.03,7.34,7.53,4.05,10.97,13.6,11.64,11.53,10.58,7.45,4.85,3.43,36112,65.07,26.32,0.13,1.64,0.02,4.2,2.62,91.16,8.84,41348,0.4899
3.13004E+11,"Lumberton city, NC; Lumberton, NC Micro Area","Lumberton city, North Carolina (part); Lumberton, Lumberton",nc,8.8,6.98,6.56,3.91,10.38,15.22,11.3,11.44,11.21,7.23,4.15,2.82,21646,38.43,37.46,12.8,1.24,0.37,7.18,2.52,90.04,9.96,31126,0.5353
3.13405E+11,"Lynchburg city, VA; Lynchburg, VA Metro Area","Lynchburg city, Virginia (part); Lynchburg, Lynchburg",va,5.96,4.84,5.54,2.93,24.87,12.95,8.81,10.01,10.11,7.03,4.35,2.62,78755,65.14,28.39,0.26,2.66,0.04,0.87,2.65,92.83,7.17,40728,0.4897
3.13802E+11,"Macomb city, IL; Macomb, IL Micro Area","Macomb city, Illinois (part); Macomb, Macomb",il,4.45,3.55,3.86,1.78,38.53,12.52,7.19,7.28,8.18,5.99,3.7,2.97,18771,85.96,8.29,0.19,2.57,0.1,0.52,2.36,89.18,10.82,35459,0.5294
3.14201E+11,"Macon-Bibb County, GA; Macon-Bibb County, GA Metro Area","Macon-Bibb County, Georgia (part); Macon-Bibb County, Macon-Bibb County",ga,7.17,7.1,6.76,4.08,10.4,13.36,11.79,12.74,12.64,7.97,4.13,1.86,153925,42.03,53.85,0.13,1.85,0.05,0.54,1.56,88.69,11.31,37150,0.52
3.14601E+11,"Madera city, CA; Madera, CA Metro Area","Madera city, California (part); Madera, Madera",ca,9.5,10.15,8.73,5.51,11.12,14.78,13.77,10.88,7.33,4.55,2.28,1.38,63398,76.34,3.26,0.71,2.31,0.09,13.53,3.77,92.52,7.48,40034,0.4318
3.15002E+11,"Madison city, IN; Madison, IN Micro Area","Madison city, Indiana (part); Madison, Madison",in,5.39,3.66,4.05,4.57,10.24,13.62,13.13,11.52,14.54,10.33,6.69,2.26,12045,93.08,2.67,0.31,1.94,0,0.27,1.74,92.4,7.6,45014,0.4293
3.15406E+11,"Madison city, WI; Madison, WI Metro Area","Madison city, Wisconsin (part); Madison, Madison",wi,5.5,4.77,4.44,2.43,21.08,19.1,11.69,10.43,9.79,6.09,2.88,1.81,246034,78.74,7.02,0.38,8.56,0.02,1.83,3.45,95.19,4.81,56464,0.4666
3.15802E+11,"Madisonville city, KY; Madisonville, KY Micro Area","Madisonville city, Kentucky (part); Madisonville, Madisonville",ky,6.22,8.8,6.4,3.78,6.61,14.45,11.73,12.42,13.54,8.08,5.78,2.19,19615,81.16,12.62,0.68,0.72,0,0.98,3.84,92.73,7.27,40996,0.4468
3.16201E+11,"Magnolia city, AR; Magnolia, AR Micro Area","Magnolia city, Arkansas (part); Magnolia, Magnolia",ar,7.2,6.1,4.16,3.54,26.09,11.46,8.86,9.72,8.19,6.81,5.15,2.71,11651,53.51,40.25,0.58,2.2,0,3.05,0.43,92.39,7.61,34591,0.4751
3.16604E+11,"Malone village, NY; Malone, NY Micro Area","Malone village, New York (part); Malone, Malone",ny,6.02,8.48,4.44,2.17,8.79,13.42,12.52,14.62,15.5,6.48,4.54,3.03,5768,96.83,1.09,0.28,0,0,0.26,1.54,92.29,7.71,40143,0.488
3.16801E+11,"Malvern city, AR; Malvern, AR Micro Area","Malvern city, Arkansas (part); Malvern, Malvern",ar,5.46,6.69,4.46,1.93,10.36,18.3,11.16,14.24,11.63,8.8,4.67,2.29,10937,66.49,31.1,0.16,0.1,0,0.44,1.72,92.63,7.37,30123,0.507
3.17003E+11,"Manchester city, NH; Manchester-Nashua, NH Metro Area","Manchester city, New Hampshire (part); Manchester-Nashua, Manchester-Nashua",nh,5.61,5.69,5.04,3.57,10.8,16.81,12.88,13.86,12.55,7.16,3.76,2.28,110231,86.3,4.9,0.15,4.8,0,1.32,2.53,93.97,6.03,54899,0.4255
3.17003E+11,"Nashua city, NH; Manchester-Nashua, NH Metro Area","Nashua city, New Hampshire (part); Manchester-Nashua, Manchester-Nashua",nh,6.04,6.49,4.69,3.33,9.19,15.25,12.5,15.14,13.47,7.51,4.44,1.94,87279,84.58,3.13,0.13,7.34,0.03,1.34,3.45,93.99,6.01,68944,0.4181
3.17402E+11,"Manhattan city, KS; Manhattan, KS Metro Area","Manhattan city, Kansas (part); Manhattan, Manhattan",ks,5.16,3.75,3.04,2.21,37.18,18.62,8.39,6.76,7.06,4.03,2.32,1.48,55909,83.02,5.48,0.37,5.82,0.17,1.25,3.9,94.62,5.38,45992,0.4878
3.18206E+11,"Manitowoc city, WI; Manitowoc, WI Micro Area","Manitowoc city, Wisconsin (part); Manitowoc, Manitowoc",wi,5.89,5.8,5.89,3.88,8.37,11.18,11.45,12.56,15.2,8.67,6.45,4.66,33183,90.11,0.62,0.59,5.93,0.07,0.69,1.99,94.24,5.76,41628,0.427
3.18603E+11,"Mankato city, MN (part); Mankato-North Mankato, MN Metro Area","Mankato city, Minnesota (part); Mankato-North Mankato, Mankato-North Mankato",mn,5.55,4.04,4.78,2.24,32.45,14.24,9.19,7.9,8.46,5.34,3.93,1.89,40900,88.9,4.45,0.56,3,0.02,0.44,2.63,94.47,5.53,43808,0.4734
3.18603E+11,"North Mankato city, MN; Mankato-North Mankato, MN Metro Area","North Mankato city, Minnesota (part); Mankato-North Mankato, Mankato-North Mankato",mn,7.12,6.55,6.43,4.17,6.38,15.05,13.05,12.42,14.82,7.12,4.27,2.6,13451,92.22,5.21,0.07,0.79,0,0.94,0.77,95.85,4.15,58207,0.4092
3.19004E+11,"Mansfield city, OH; Mansfield, OH Metro Area","Mansfield city, Ohio (part); Mansfield, Mansfield",oh,6.66,5.47,5.58,3.15,9.86,15.45,12.15,13.36,11.99,8.21,5.1,3.02,46902,73.03,17.81,0.29,0.63,0.03,0.73,7.48,88.2,11.8,33257,0.4628
3.19304E+11,"Marietta city, OH; Marietta, OH Micro Area","Marietta city, Ohio (part); Marietta, Marietta",oh,5.59,4.34,5.18,3.38,15.41,13.25,10.63,11.46,12.11,9.58,5.69,3.37,13912,93.67,1.75,1.42,1.03,0.05,0,2.09,93.02,6.98,33670,0.5191
3.19406E+11,"Marinette city, WI; Marinette, WI-MI Micro Area","Marinette city, Wisconsin (part); Marinette, Marinette",wi,4.61,5.81,6.73,3.65,8.89,12.91,11.36,14.06,12.78,7.75,6.55,4.89,10836,95.87,1.2,0.54,0.58,0,0.2,1.6,93.87,6.13,36063,0.4358
3.19802E+11,"Marion city, IN; Marion, IN Micro Area","Marion city, Indiana (part); Marion, Marion",in,6.35,6.08,4.45,2.59,17.83,11.54,10.72,11.81,12.07,8.69,4.67,3.22,28698,79.78,15.07,0.1,1.1,0,0.54,3.41,89.97,10.03,31588,0.4257
3.20004E+11,"Marion city, NC; Marion, NC Micro Area","Marion city, North Carolina (part); Marion, Marion",nc,4.8,9.23,5.64,4.18,7.11,15.27,13.9,12.73,10.9,8.29,5.89,2.06,7873,75.02,8.32,2.57,0.5,0.17,11.57,1.87,87.07,12.93,33399,0.4138
3.20204E+11,"Marion city, OH; Marion, OH Micro Area","Marion city, Ohio (part); Marion, Marion",oh,6.15,5.5,5.83,3.37,9.73,15.8,14.03,13.72,12.43,7.54,3.58,2.31,36568,85.13,9.78,0.18,0.31,0,1.16,3.43,89.39,10.61,34932,0.441
3.21003E+11,"Marquette city, MI; Marquette, MI Micro Area","Marquette city, Michigan (part); Marquette, Marquette",mi,3.36,2.88,2.99,2.03,33.47,14.03,8.02,9.62,10.24,6.96,4.08,2.32,21282,89.52,4.33,1.47,0.75,0.07,0.38,3.48,92.24,7.76,37551,0.4989
3.21403E+11,"Marshall city, MN; Marshall, MN Micro Area","Marshall city, Minnesota (part); Marshall, Marshall",mn,7.09,6.32,6.6,3.58,16.2,14.69,11.73,12.04,9.41,5.27,4.08,3,13616,84.46,5.21,0.87,4.16,0,4.25,1.06,95.08,4.92,44561,0.5023
3.21803E+11,"Marshall city, MO; Marshall, MO Micro Area","Marshall city, Missouri (part); Marshall, Marshall",mo,7.15,7.05,6.75,3.54,14.58,13.1,12.22,10.37,9.77,7.05,4.98,3.44,12984,79.98,7.42,0,0.38,1.79,5.62,4.82,95.8,4.2,37314,0.4079
3.22205E+11,"Marshall city, TX; Marshall, TX Micro Area","Marshall city, Texas (part); Marshall, Marshall",tx,7.61,7.38,6.9,3.97,11.63,11.57,12.01,13.23,10.76,7.57,4.38,3,23651,57.08,38.07,0.25,0.55,0,3.05,1,92.23,7.77,38296,0.5022
3.22602E+11,"Marshalltown city, IA; Marshalltown, IA Micro Area","Marshalltown city, Iowa (part); Marshalltown, Marshalltown",ia,7.86,8.22,5.96,4.05,9.27,12.56,11.01,11.78,11.81,8.39,5.83,3.27,27637,77.53,1.66,0.34,4.48,0.05,12.85,3.09,92.9,7.1,50934,0.3993
3.22805E+11,"Martin city, TN; Martin, TN Micro Area","Martin city, Tennessee (part); Martin, Martin",tn,4.74,3.81,2.87,2.44,38,11.45,7.28,7.2,11.16,5.69,3.2,2.17,10989,77.72,19.46,0,0.19,0.1,0.35,2.17,87.05,12.95,31095,0.5012
3.23005E+11,"Martinsville city, VA; Martinsville, VA Micro Area","Martinsville city, Virginia (part); Martinsville, Martinsville",va,6.77,6.29,5.98,3.39,7.78,10.21,11.85,13.58,13.59,10.6,6.89,3.08,13551,49.13,46.45,0.26,0.25,0,2.25,1.66,90,10,31719,0.5147
3.23403E+11,"Maryville city, MO; Maryville, MO Micro Area","Maryville city, Missouri (part); Maryville, Maryville",mo,3.56,3.32,2.75,1.97,43.83,9.8,6.62,6.81,8.74,5.69,4.74,2.17,11957,92.3,3.51,0.37,2.23,0.63,0.08,0.88,93.33,6.67,30103,0.4331
3.23802E+11,"Mason City city, IA; Mason City, IA Micro Area","Mason City city, Iowa (part); Mason City, Mason City",ia,4.74,5.2,6.8,4.31,9.52,11.14,11.69,13.36,13.94,9.57,6.23,3.51,27546,93.92,1.9,0.34,1.25,0,0.65,1.95,95.1,4.9,45193,0.4585
3.24207E+11,"Mayagüez zona urbana, PR; Mayagüez, PR Metro Area","Mayagüez zona urbana, Puerto Rico (part); Mayagüez, Mayagüez",pr,4.78,5.2,5.91,3.93,16.24,11.5,9.99,10.19,11.67,10.82,7.21,2.56,65396,41.99,4.04,0.18,0.06,0,43.89,9.83,74.77,25.23,14022,0.6112
3.24602E+11,"Mayfield city, KY; Mayfield, KY Micro Area","Mayfield city, Kentucky (part); Mayfield, Mayfield",ky,7.74,7.24,6.57,3.35,8.92,12.53,12.05,13.07,12.82,8.58,4.64,2.48,10078,80.53,14.34,0,0.27,0,2.97,1.9,85.54,14.46,26069,0.4985
3.25002E+11,"Maysville city, KY; Maysville, KY Micro Area","Maysville city, Kentucky (part); Maysville, Maysville",ky,4.6,5.47,6.15,4.78,6.86,11.33,10.53,13.52,16.84,10.85,4.81,4.27,8883,85.7,8.83,0.09,1.17,0,0.11,4.1,90.12,9.88,27981,0.5563
3.25404E+11,"McAlester city, OK; McAlester, OK Micro Area","McAlester city, Oklahoma (part); McAlester, McAlester",ok,6.49,7.72,5.93,3.69,8.53,16.13,12.94,13.37,9.48,8.09,4.79,2.85,18255,68.17,6.89,7,0.91,0.05,2.78,14.2,93.78,6.22,42123,0.4621
3.25805E+11,"Edinburg city, TX; McAllen-Edinburg-Mission, TX Metro Area","Edinburg city, Texas (part); McAllen-Edinburg-Mission, McAllen-Edinburg-Mission",tx,9.48,8.23,8.7,5.61,13.4,15.07,13.46,10.7,8.2,4.01,2.18,0.97,84399,87.65,1.19,0.49,2.1,0,7.17,1.4,92.69,7.31,43760,0.4658
3.25805E+11,"McAllen city, TX; McAllen-Edinburg-Mission, TX Metro Area","McAllen city, Texas (part); McAllen-Edinburg-Mission, McAllen-Edinburg-Mission",tx,8.5,7.96,8,4.74,10.19,14.15,13.43,11.31,9.78,6.48,3.82,1.63,138475,81.65,0.96,0.53,2.92,0.06,12.63,1.25,92.16,7.84,45568,0.5168
3.25805E+11,"Mission city, TX; McAllen-Edinburg-Mission, TX Metro Area","Mission city, Texas (part); McAllen-Edinburg-Mission, McAllen-Edinburg-Mission",tx,9.44,9.08,10.22,5.26,10.09,10.64,14.49,11.55,7.69,6.59,3.67,1.28,82200,91.64,0.32,0.04,1.44,0,5.91,0.65,90.35,9.65,43480,0.4835
3.26203E+11,"McComb city, MS; McComb, MS Micro Area","McComb city, Mississippi (part); McComb, McComb",ms,9.65,9.42,6.25,4.12,9.09,11.99,10.79,12.31,12.2,7.52,4.6,2.06,12732,26.42,71.35,0.28,0.76,0,0.98,0.2,92.03,7.97,29093,0.5316
3.26605E+11,"McMinnville city, TN; McMinnville, TN Micro Area","McMinnville city, Tennessee (part); McMinnville, McMinnville",tn,6.25,6.82,5.5,4.48,8.72,12.65,13.38,11.73,13.42,8.61,5.43,3.02,13664,89.03,1.45,0.24,1.05,0.02,2.38,5.83,92.92,7.08,30136,0.4866
3.27002E+11,"McPherson city, KS; McPherson, KS Micro Area","McPherson city, Kansas (part); McPherson, McPherson",ks,6.26,5.68,7.05,4.2,8.64,13.49,11.51,11.31,14.33,8.51,5.05,3.97,13212,93.7,1.52,0.76,0.86,0,1.08,2.07,97.29,2.71,54057,0.405
3.27404E+11,"Meadville city, PA; Meadville, PA Micro Area","Meadville city, Pennsylvania (part); Meadville, Meadville",pa,5.29,5,5.01,2.92,19.14,11.06,12.33,12.86,10.54,9.91,4.02,1.91,13134,89.09,5.4,0.1,1.29,0,0.59,3.53,90.63,9.37,34826,0.5091
3.27804E+11,"Medford city, OR; Medford, OR Metro Area","Medford city, Oregon (part); Medford, Medford",or,7.39,6.61,6.58,3.35,8.35,14.81,11.74,12.6,11.72,8.42,5.14,3.3,78856,89.45,0.73,0.84,1.51,0.57,2.26,4.65,92.44,7.56,44130,0.4607
3.28205E+11,"Memphis city, TN; Memphis, TN-MS-AR Metro Area","Memphis city, Tennessee (part); Memphis, Memphis",tn,7.68,7.03,6.63,3.96,11.15,15.62,12.34,12.18,12.09,6.52,3.31,1.48,655857,29.61,63.64,0.23,1.55,0.03,3.28,1.68,88.66,11.34,36975,0.5178
3.28606E+11,"Menomonie city, WI; Menomonie, WI Micro Area","Menomonie city, Wisconsin (part); Menomonie, Menomonie",wi,3.66,3.92,3.31,2.43,40.34,12.72,7.48,6.18,7.81,5.57,4.15,2.42,16295,90.7,1.2,0.23,3.88,0,0.44,3.56,93.41,6.59,40538,0.4928
3.29001E+11,"Merced city, CA; Merced, CA Metro Area","Merced city, California (part); Merced, Merced",ca,8.77,8.14,8.67,4.88,12.64,15.3,11.78,11.01,9.12,5.91,2.59,1.2,81461,51.33,5.71,0.66,11.84,0.03,25.42,5,82.76,17.24,39307,0.4744
3.29403E+11,"Meridian city, MS; Meridian, MS Micro Area","Meridian city, Mississippi (part); Meridian, Meridian",ms,7.09,7.19,7.12,3.64,10.13,14.56,10.7,12.86,12.7,7.06,4.76,2.19,40094,35.27,61.07,0.16,1.13,0,1.14,1.23,89.69,10.31,30190,0.5088
3.29806E+11,"Merrill city, WI; Merrill, WI Micro Area","Merrill city, Wisconsin (part); Merrill, Merrill",wi,5.43,6.4,6.32,3.62,10.18,12.61,11.61,14.07,11.63,8.76,5.73,3.63,9354,96.6,0.76,0.22,0.43,0,0.09,1.9,94.29,5.71,46211,0.4074
3.30203E+11,"Mexico city, MO; Mexico, MO Micro Area","Mexico city, Missouri (part); Mexico, Mexico",mo,7.28,7.01,6.05,4.22,10.09,11.83,10.29,13.19,12.71,8.29,5.31,3.73,11622,88.19,6.98,0.36,0.28,0,0.96,3.23,91.85,8.15,36756,0.4236
3.30604E+11,"Miami city, OK; Miami, OK Micro Area","Miami city, Oklahoma (part); Miami, Miami",ok,7.55,6.96,6.68,3.79,13.18,12.7,10.95,10.5,11.03,8.25,5.68,2.73,13631,68.45,1.62,11.01,0.75,1.39,1.75,15.02,92.77,7.23,34679,0.4353
3.31001E+11,"Boca Raton city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Boca Raton city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,3.4,4.38,5.41,3.7,10.09,10.08,11.06,13.95,14.39,12.44,7.48,3.63,91702,86.05,4.47,0.13,2.82,0,4.1,2.43,93.38,6.62,72970,0.5358
3.31001E+11,"Deerfield Beach city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Deerfield Beach city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,5.26,5.76,5.34,3.01,7.28,13.4,12.58,12.78,12.28,10.68,7.28,4.34,78642,65.11,27.47,0.44,1.85,0.01,2.36,2.75,90.43,9.57,42106,0.4516
3.31001E+11,"Delray Beach city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Delray Beach city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,4.07,4.15,3.9,2.9,8.34,13.92,10.7,13.53,13.91,11.38,7.71,5.48,65044,62.24,30.51,0.08,2.34,0.06,3.01,1.75,90.54,9.46,51829,0.5095
3.31001E+11,"Fort Lauderdale city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Fort Lauderdale city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,5.49,5.27,4.51,3.21,6.83,15.45,12.87,15.17,14.48,9.76,4.68,2.3,175153,62.06,31.95,0.22,1.54,0.05,2.07,2.11,90.93,9.07,51648,0.5483
3.31001E+11,"Jupiter town, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Jupiter town, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,4.97,4.94,5.74,2.69,5.8,11.81,11.79,15.19,14.84,11.42,7.7,3.12,60597,93.24,1.22,0.05,2.69,0.02,1.25,1.52,95.74,4.26,76687,0.509
3.31001E+11,"Kendall CDP, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Kendall CDP, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,4.58,5.53,5.13,3.97,8.01,13.43,12.95,15,13.77,9.27,5.74,2.64,74559,89.02,4.2,0.04,3.77,0,1.03,1.94,93.53,6.47,64339,0.4906
3.31001E+11,"Miami city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Miami city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,6.22,4.66,4.48,2.64,8.13,16.84,15.11,14.04,11.46,8.41,5.26,2.76,432622,75.62,18.85,0.18,0.91,0.03,3,1.42,90.56,9.44,31642,0.5667
3.31001E+11,"Miami Beach city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Miami Beach city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,5.16,3.87,3.66,2,5.97,18.08,16.75,16.11,11.77,8.42,5.78,2.43,91784,76.43,4,0.13,1.91,0.13,15.27,2.13,95.01,4.99,47216,0.6197
3.31001E+11,"Pompano Beach city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Pompano Beach city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,5.96,5.36,5.1,2.92,7.99,14.1,12.89,13.81,12.59,8.72,6.44,4.13,106004,61.82,31.84,0.22,1.5,0.02,1.59,3.01,89.16,10.84,42641,0.4685
3.31001E+11,"West Palm Beach city, FL; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","West Palm Beach city, Florida (part); Miami-Fort Lauderdale-West Palm Beach, Miami-Fort Lauderdale-West Palm Beach",fl,5.41,5.4,5.06,2.6,9.81,15.8,12.79,12.84,12.15,9.64,5.47,3.03,104978,59.42,32.94,0.08,2.77,0.1,3.04,1.65,91.14,8.86,46672,0.5208
3.31402E+11,"La Porte city, IN; Michigan City-La Porte, IN Metro Area","La Porte city, Indiana (part); Michigan City-La Porte, Michigan City-La Porte",in,7.3,6.39,6.69,3.75,10.13,13.92,10.15,11.87,12.65,8.68,5.1,3.38,21876,90.46,2.36,0.4,0.32,0.11,4.3,2.05,91.44,8.56,37072,0.3959
3.31402E+11,"Michigan City city, IN; Michigan City-La Porte, IN Metro Area","Michigan City city, Indiana (part); Michigan City-La Porte, Michigan City-La Porte",in,7.27,5.55,5.79,3.79,9.08,15.46,12.19,13.72,12.55,7.99,4.73,1.88,31374,63.35,27.87,0.29,0.84,0.02,2.06,5.58,86.96,13.04,37742,0.4537
3.31802E+11,"Middlesborough city, KY; Middlesborough, KY Micro Area","Middlesborough city, Kentucky (part); Middlesborough, Middlesborough",ky,6.45,7.27,5.24,3.12,7.85,11.94,11.29,14.09,13.6,10,5.91,3.22,9842,90.39,6.99,0.09,0.92,0,0.41,1.2,90.01,9.99,22500,0.4955
3.32203E+11,"Midland city, MI (part); Midland, MI Metro Area","Midland city, Michigan (part); Midland, Midland",mi,5.48,6.56,6.67,3.97,10.34,12.74,11.91,13.67,12.5,7.02,5.75,3.38,41896,90.3,2.42,0.48,4.03,0.14,0.53,2.1,92.52,7.48,54787,0.4804
